Epoch	AverageEpisode_Reward	StdEpisode_Reward	MaxEpisode_Reward	MinEpisode_Reward	Episode_Length	AverageValue_Estimate	StdValue_Estimate	MaxValue_Estimate	MinValue_Estimate	Total_Interaction	Loss_Policy	Loss_Value	Delta_Loss_Policy	Delta_Loss_Value	Entropy	KL_Divergence	Clip_Fraction	Early_Stop_Iter	Time
10	-319.1095886230469	39683.56	-211.06882	-454.19092	1000.0	-39.1573046875	127671.27	-14.522277	-44.464806	44000	-2.0146369905660322e-08	251.6074676513672	-0.05487976595759392	-44.34498596191406	0.8849573731422424	0.009705021046102047	0.2682499885559082	79.0	106.87157440185547
11	-274.2528076171875	10806.945	-241.1447	-364.12195	1000.0	-24.5904765625	1502753.5	32.327347	-42.071217	48000	1.8596649553614952e-08	522.2998657226562	-0.015306172892451286	-301.3664855957031	0.8821194767951965	0.013281483203172684	0.1132500022649765	7.0	116.41477131843567
12	-258.0665283203125	976.61444	-244.30103	-283.207	1000.0	-28.031208984375	94456.81	-5.8746996	-39.06824	52000	-7.867813067718998e-09	88.07826232910156	-0.0357169471681118	-10.079620361328125	0.8814325928688049	0.014478599652647972	0.1535000056028366	26.0	125.97959780693054
13	-223.6255645751953	4808.9165	-184.4119	-258.5688	1000.0	-26.63187890625	50725.695	-12.7805805	-38.108505	56000	-1.9550324026340604e-08	101.90470123291016	-0.013169009238481522	-20.90996551513672	0.8752256631851196	0.014887032099068165	0.14900000393390656	8.0	135.59176087379456
14	-227.39205932617188	1151.2085	-202.99854	-247.12265	1000.0	-20.13550390625	129898.85	-0.5586978	-36.191452	60000	-9.536743617033494e-10	129.17544555664062	-0.013512719422578812	-17.449935913085938	0.8741685152053833	0.013727844692766666	0.22349999845027924	9.0	145.19447112083435
15	-250.9935302734375	5964.2285	-206.42288	-312.74084	1000.0	-21.385806640625	41149.35	-11.1276045	-34.21888	64000	-5.781650713743147e-09	236.1651153564453	-0.01155027560889721	-7.0781707763671875	0.8734548091888428	0.013607009314000607	0.18799999356269836	9.0	154.81009435653687
16	-213.91400146484375	31444.928	-116.58742	-355.93076	1000.0	-23.40721484375	37480.24	-13.84767	-35.38433	68000	-2.38418573772492e-09	219.3368682861328	-0.0471978522837162	-5.6262054443359375	0.8725400567054749	0.014719231054186821	0.24899999797344208	39.0	164.78682374954224
17	-227.38308715820312	4531.5747	-196.46751	-279.47992	1000.0	-22.05509765625	29488.832	-13.616478	-32.428257	72000	-1.120567283408036e-08	159.24139404296875	-0.041073720902204514	-2.1442108154296875	0.8664306402206421	0.01491730846464634	0.21525000035762787	33.0	174.58144640922546
18	-200.18600463867188	688.9634	-180.11153	-216.88588	1000.0	-21.355943359375	24465.992	-12.913589	-32.83664	76000	-2.3841859042583735e-10	109.51329040527344	-0.014971756376326084	-2.118743896484375	0.8570553660392761	0.012211288325488567	0.16949999332427979	8.0	184.21465063095093
19	-169.68170166015625	15814.242	-93.17905	-268.24396	1000.0	-20.56275	18845.531	-12.366521	-31.514154	80000	-1.0728835597717534e-09	166.1853485107422	-0.013189009390771389	-7.74456787109375	0.8556684851646423	0.014868967235088348	0.21424999833106995	10.0	193.74527287483215
20	-135.646484375	2041.6805	-97.120865	-153.77751	1000.0	-18.41305078125	17805.234	-10.069225	-29.562609	84000	-1.7166136956348055e-08	54.021976470947266	-0.012998147867619991	-10.852310180664062	0.8526172637939453	0.014336789026856422	0.19949999451637268	8.0	203.2244782447815
21	-145.19937133789062	266.4111	-134.00427	-156.86142	1000.0	-15.4829892578125	19025.035	-7.5487075	-27.910227	88000	8.82148754044465e-09	79.86961364746094	-0.047313522547483444	-4.155113220214844	0.8510363101959229	0.014799178577959538	0.22599999606609344	41.0	212.974924325943
22	-110.69387817382812	2545.4038	-83.83145	-144.16489	1000.0	-13.2124814453125	22310.648	-3.947235	-26.060371	92000	-2.9325486039510906e-08	70.11762237548828	-0.015459457412362099	-4.480812072753906	0.839681088924408	0.014144140295684338	0.18674999475479126	9.0	222.5065553188324
23	-100.38053894042969	10430.31	-48.48401	-177.39026	1000.0	-11.9269462890625	16168.353	-4.959493	-25.503843	96000	2.145767119543507e-09	122.5894775390625	-0.013213938102126122	-7.6139678955078125	0.8372691869735718	0.012348284013569355	0.13050000369548798	8.0	232.08578777313232
24	-60.16033935546875	21950.832	23.291615	-155.44728	1000.0	-9.6869892578125	17289.363	-4.0998225	-25.587337	100000	-9.536743617033494e-10	118.21304321289062	-0.041765421628952026	-7.6280059814453125	0.8351309299468994	0.014762255363166332	0.17599999904632568	30.0	241.7396113872528
25	-50.38872146606445	4638.761	4.458112	-88.31463	1000.0	-7.4150341796875	17693.488	-1.5880677	-23.888018	104000	1.8596649553614952e-08	87.46991729736328	-0.01503819227218628	-10.376296997070312	0.8265995979309082	0.013946173712611198	0.15950000286102295	9.0	251.4667353630066
26	13.711997032165527	1887.0055	50.281097	-6.8009624	1000.0	-4.6657109375	16822.742	1.9556271	-24.06424	108000	2.9802322831784522e-09	94.83602142333984	-0.015383957885205746	-25.96807098388672	0.823484480381012	0.014465564861893654	0.2045000046491623	8.0	261.21101784706116
27	1.5745840072631836	6404.7637	56.839535	-53.649963	1000.0	-1.509595458984375	21745.158	4.7907324	-23.615133	112000	1.204013866384912e-08	77.47309112548828	-0.05551808699965477	-3.2421188354492188	0.8195332288742065	0.014841086231172085	0.26350000500679016	57.0	271.1742525100708
28	6.577895641326904	9132.347	76.303406	-47.02011	1000.0	-0.83299951171875	18940.223	5.694649	-22.847776	116000	-2.8610229740877458e-09	72.59485626220703	-0.05212097615003586	-2.6714630126953125	0.8069976568222046	0.01488368958234787	0.24674999713897705	54.0	282.21904397010803
29	-7.501201629638672	12128.499	65.64611	-70.82624	1000.0	-0.3716636962890625	18477.729	6.400909	-21.355623	120000	-4.291534239087014e-09	98.36942291259766	-0.04734348505735397	-1.1896514892578125	0.7960132360458374	0.014947475865483284	0.24449999630451202	44.0	291.5962197780609
30	9.338939666748047	4298.2065	56.15072	-35.506386	1000.0	-0.44392254638671874	20950.164	4.957356	-21.59779	124000	-7.033348126128658e-09	156.5028076171875	-0.04138508439064026	-4.575927734375	0.7842406630516052	0.01462927833199501	0.17749999463558197	34.0	300.99954628944397
31	55.215091705322266	8905.006	136.34952	19.249651	1000.0	0.5245643310546875	16850.512	9.407473	-20.832195	128000	-1.7881393032936899e-09	173.2133331298828	-0.040125515311956406	-18.361602783203125	0.7780458927154541	0.014599517919123173	0.19349999725818634	30.0	310.44212222099304
32	6.094803333282471	6016.61	71.58378	-29.536154	1000.0	1.6629561767578125	27799.137	11.956259	-20.087748	132000	-8.344650304081824e-09	211.08726501464844	-0.04472757875919342	-2.2385101318359375	0.7690392136573792	0.014882396906614304	0.21850000321865082	39.0	319.76155185699463
33	142.04986572265625	8229.181	215.70734	92.54828	1000.0	2.360958984375	15263.208	9.924162	-19.115364	136000	6.1988831845383174e-09	211.50282287597656	-0.04501644894480705	-51.250396728515625	0.7612853050231934	0.014989295043051243	0.22699999809265137	34.0	329.09433126449585
34	119.49606323242188	12468.21	203.70847	61.467255	1000.0	5.05754052734375	37111.895	17.107933	-18.20784	140000	1.3828277189986693e-08	167.56497192382812	-0.043570104986429214	-30.769363403320312	0.7490173578262329	0.014948872849345207	0.2070000022649765	33.0	338.5699837207794
35	150.66221618652344	6248.4507	180.13869	82.60297	1000.0	8.3533046875	43306.938	22.665249	-18.533146	144000	0.0	139.89645385742188	-0.04427121952176094	-38.880615234375	0.7367054224014282	0.014947939664125443	0.21649999916553497	33.0	347.8858587741852
36	144.64332580566406	3891.1135	177.1931	96.13172	1000.0	11.5764794921875	62307.87	22.111553	-17.786747	148000	-2.1219253909521285e-08	106.52808380126953	-0.05528569221496582	-12.161186218261719	0.7277708053588867	0.014959311112761497	0.2747499942779541	65.0	357.4238932132721
37	201.26199340820312	10259.702	275.14334	138.49661	1000.0	13.508138671875	74649.22	23.122494	-17.491213	152000	1.0728836485895954e-08	151.3655548095703	-0.049298468977212906	-30.043907165527344	0.7136328220367432	0.014781689271330833	0.2669999897480011	45.0	366.87223720550537
38	234.55563354492188	3684.9124	269.17578	200.67036	1000.0	17.089619140625	57490.793	25.933006	-17.340427	156000	-2.5272369086337676e-08	130.5622100830078	-0.04314268007874489	-28.40198516845703	0.6968385577201843	0.014795003458857536	0.20900000631809235	34.0	376.3413188457489
39	245.82257080078125	870.3751	262.83658	222.18092	1000.0	19.483908203125	192535.12	30.902285	-22.190048	160000	-4.76837147544984e-09	183.36602783203125	-0.04085617884993553	-25.86138916015625	0.6862393617630005	0.014820575714111328	0.19224999845027924	32.0	385.7975380420685
40	240.8589324951172	4469.6455	267.50665	184.27757	1000.0	22.59717578125	161680.5	33.401936	-21.177395	164000	-1.1920929132713809e-08	176.6309051513672	-0.04178699478507042	-10.5357666015625	0.6777672171592712	0.01482554990798235	0.22200000286102295	33.0	395.27168321609497
41	196.24085998535156	46459.895	270.7526	10.056237	1000.0	22.53068359375	257430.55	33.616253	-22.136456	168000	1.4066696252257316e-08	418.54119873046875	-0.04399771988391876	-24.531585693359375	0.6699209809303284	0.014827301725745201	0.22699999809265137	34.0	404.70641899108887
42	306.1545104980469	871.7796	328.12134	289.5176	1000.0	21.244791015625	69671.27	28.29875	-16.647715	172000	-1.6450881545893026e-08	229.9447021484375	-0.049955353140830994	-84.80674743652344	0.6611676216125488	0.014876211993396282	0.242249995470047	52.0	414.1811327934265
43	277.38116455078125	16411.627	351.9405	180.95877	1000.0	15.1329326171875	1889765.8	35.19597	-33.577312	176000	-3.98159016867794e-08	806.7908935546875	-0.014364342205226421	-346.6624450683594	0.6489622592926025	0.014145148918032646	0.14474999904632568	7.0	423.4392786026001
44	310.0572509765625	16783.586	413.26492	243.34668	1000.0	21.838802734375	145148.66	33.60851	-17.962017	180000	-2.4318694613612024e-08	269.2906799316406	-0.010213780216872692	-106.68788146972656	0.648597002029419	0.013204600661993027	0.1940000057220459	7.0	432.8102560043335
45	232.20472717285156	31835.156	352.07852	106.00802	1000.0	26.9007421875	334147.84	37.932034	-21.500246	184000	8.583068478174027e-09	429.48455810546875	-0.056550897657871246	-29.65203857421875	0.6474008560180664	0.014996682293713093	0.28299999237060547	67.0	442.54792952537537
46	318.81915283203125	18576.553	408.8824	224.79202	1000.0	27.81877734375	81065.01	34.224083	-17.711733	188000	-4.291534239087014e-09	157.7120819091797	-0.014276344329118729	-18.421585083007812	0.6362851858139038	0.011814285069704056	0.1264999955892563	6.0	452.0125436782837
47	313.99114990234375	245.83649	321.34814	300.91934	1000.0	30.38017578125	81483.31	38.256245	-10.893438	192000	1.2397766369076635e-08	89.25316619873047	-0.041986096650362015	-5.1380462646484375	0.6357340216636658	0.014669044874608517	0.2175000011920929	31.0	461.4474341869354
48	353.0389709472656	9699.141	403.92538	277.7598	1000.0	31.23242578125	115004.266	39.58993	-14.294215	196000	-6.556510889765832e-09	192.91786193847656	-0.04673221334815025	-23.0302734375	0.6326981782913208	0.014735201373696327	0.2395000010728836	41.0	470.8661994934082
49	358.9081726074219	4583.926	398.09192	315.42023	1000.0	34.5105703125	100315.164	41.64273	-11.926499	200000	1.8596649553614952e-08	140.1384735107422	-0.038497552275657654	-17.855430603027344	0.6227034330368042	0.014992022886872292	0.19550000131130219	25.0	480.1761257648468
